gameId,gameDuration,win,firstBlood,firstTower,firstInhibitor,firstBaron,firstDragon,firstRiftHerald,towerKillsTeam1,inhibitorKillsTeam1,towerKillsTeam2,inhibitorKillsTeam2,T1_P1_participantId,T1_P1_championId,T1_P1_highestAchievedSeasonTier,T1_P1_lane/role,T1_P1_kills,T1_P1_deaths,T1_P1_assists,T1_P1_largestKillingSpree,T1_P1_longestTimeSpentLiving,T1_P1_totalDamageDealt,T1_P1_totalDamageDealtToChampions,T1_P1_goldEarned,T1_P1_goldSpent,T1_P1_champLevel,T1_P2_participantId,T1_P2_championId,T1_P2_highestAchievedSeasonTier,T1_P2_lane/role,T1_P2_kills,T1_P2_deaths,T1_P2_assists,T1_P2_largestKillingSpree,T1_P2_longestTimeSpentLiving,T1_P2_totalDamageDealt,T1_P2_totalDamageDealtToChampions,T1_P2_goldEarned,T1_P2_goldSpent,T1_P2_champLevel,T1_P3_participantId,T1_P3_championId,T1_P3_highestAchievedSeasonTier,T1_P3_lane/role,T1_P3_kills,T1_P3_deaths,T1_P3_assists,T1_P3_largestKillingSpree,T1_P3_largestMultiKill,T1_P3_longestTimeSpentLiving,T1_P3_totalDamageDealt,T1_P3_totalDamageDealtToChampions,T1_P3_goldEarned,T1_P3_goldSpent,T1_P3_champLevel,T1_P4_participantId,T1_P4_championId,T1_P4_highestAchievedSeasonTier,T1_P4_lane/role,T1_P4_kills,T1_P4_deaths,T1_P4_assists,T1_P4_largestKillingSpree,T1_P4_longestTimeSpentLiving,T1_P4_totalDamageDealt,T1_P4_totalDamageDealtToChampions,T1_P4_goldEarned,T1_P4_goldSpent,T1_P4_champLevel,T1_P5_participantId,T1_P5_championId,T1_P5_highestAchievedSeasonTier,T1_P5_lane/role,T1_P5_kills,T1_P5_deaths,T1_P5_assists,T1_P5_largestKillingSpree,T1_P5_largestMultiKill,T1_P5_totalDamageDealt,T1_P5_totalDamageDealtToChampions,T1_P5_goldEarned,T1_P5_goldSpent,T1_P5_champLevel,T2_P1_participantId,T2_P1_championId,T2_P1_highestAchievedSeasonTier,T2_P1_lane/role,T2_P1_kills,T2_P1_deaths,T2_P1_assists,T2_P1_largestKillingSpree,T2_P1_longestTimeSpentLiving,T2_P1_totalDamageDealt,T2_P1_totalDamageDealtToChampions,T2_P1_goldEarned,T2_P1_goldSpent,T2_P1_champLevel,T2_P2_participantId,T2_P2_championId,T2_P2_highestAchievedSeasonTier,T2_P2_lane/role,T2_P2_kills,T2_P2_deaths,T2_P2_assists,T2_P2_largestKillingSpree,T2_P2_largestMultiKill,T2_P2_longestTimeSpentLiving,T2_P2_totalDamageDealt,T2_P2_totalDamageDealtToChampions,T2_P2_goldEarned,T2_P2_goldSpent,T2_P2_champLevel,T2_P3_participantId,T2_P3_championId,T2_P3_highestAchievedSeasonTier,T2_P3_lane/role,T2_P3_kills,T2_P3_deaths,T2_P3_assists,T2_P3_largestKillingSpree,T2_P3_largestMultiKill,T2_P3_longestTimeSpentLiving,T2_P3_totalDamageDealt,T2_P3_totalDamageDealtToChampions,T2_P3_goldEarned,T2_P3_goldSpent,T2_P3_champLevel,T2_P4_participantId,T2_P4_championId,T2_P4_highestAchievedSeasonTier,T2_P4_lane/role,T2_P4_kills,T2_P4_deaths,T2_P4_assists,T2_P4_largestKillingSpree,T2_P4_largestMultiKill,T2_P4_longestTimeSpentLiving,T2_P4_totalDamageDealt,T2_P4_magicDamageDealt,T2_P4_trueDamageDealtToChampions,T2_P4_goldEarned,T2_P4_goldSpent,T2_P4_champLevel,T2_P5_participantId,T2_P5_championId,T2_P5_highestAchievedSeasonTier,T2_P5_lane/role,T2_P5_kills,T2_P5_deaths,T2_P5_assists,T2_P5_largestKillingSpree,T2_P5_largestMultiKill,T2_P5_longestTimeSpentLiving,T2_P5_totalDamageDealt,T2_P5_totalDamageDealtToChampions,T2_P5_goldEarned,T2_P5_goldSpent,T2_P5_champLevel
1675397491,194,1,1,0,0,0,0,0,0,0,0,0,1,99,CHALLENGER,NONE/DUO,0,0,3,0,0,1468,883,991,500,2,2,51,MASTER,NONE/DUO,3,1,0,2,87,2574,673,1862,900,2,3,240,DIAMOND,NONE/DUO,0,0,0,0,0,0,2709,278,887,500,2,4,30,CHALLENGER,NONE/DUO,0,0,2,0,0,2956,648,899,500,2,5,91,MASTER,NONE/DUO,0,0,2,0,0,3952,460,948,500,3,6,79,NONE,NONE/DUO,0,1,0,0,175,4561,222,795,500,2,7,22,PLATINUM,NONE/DUO,0,2,1,0,0,87,2568,732,909,550,2,8,82,MASTER,NONE/DUO,0,0,0,0,0,0,3443,381,880,500,3,9,13,NONE,NONE/DUO,0,0,0,0,0,0,0,0,0,673,0,1,10,43,MASTER,NONE/DUO,1,0,0,0,1,0,2056,1340,1089,500,2
1675232292,1849,1,2,0,1,1,1,1,11,2,5,0,1,120,MASTER,JUNGLE/NONE,9,8,20,3,281,219501,22828,14436,13943,17,2,43,MASTER,MIDDLE/SOLO,5,6,17,5,356,123707,14593,11433,10050,16,3,82,MASTER,TOP/SOLO,4,9,14,3,1,458,108806,16120,10701,10175,15,4,40,DIAMOND,BOTTOM/DUO_SUPPORT,1,3,33,0,799,38803,9059,10929,9150,15,5,81,CHALLENGER,BOTTOM/DUO_CARRY,21,3,6,10,3,207736,38211,19990,17625,17,6,24,NONE,TOP/SOLO,12,6,1,7,608,173724,15089,14782,14308,16,7,517,CHALLENGER,JUNGLE/NONE,5,8,10,3,1,716,127958,12794,11062,10375,15,8,268,CHALLENGER,MIDDLE/SOLO,5,6,9,2,2,726,191312,20372,14194,13625,16,9,111,DIAMOND,BOTTOM/DUO_SUPPORT,2,12,6,0,1,414,31639,9844,1000,6795,6725,12,10,145,CHALLENGER,BOTTOM/DUO_CARRY,5,8,6,2,1,412,151639,12946,13107,12375,15
1675416257,1689,1,1,0,1,1,1,2,8,1,3,0,1,80,DIAMOND,JUNGLE/NONE,7,5,11,3,440,129163,10355,11029,10300,14,2,145,MASTER,MIDDLE/DUO_CARRY,15,3,6,7,488,176243,30283,15906,13925,15,3,55,DIAMOND,TOP/DUO,4,7,11,0,1,428,109132,14470,10736,9675,15,4,201,DIAMOND,MIDDLE/DUO_SUPPORT,0,3,20,0,487,29400,6945,8718,7300,14,5,17,MASTER,TOP/DUO,9,2,6,4,1,121892,25277,12369,11175,15,6,84,MASTER,MIDDLE/SOLO,4,8,6,2,417,100466,11055,9875,8920,14,7,99,NONE,BOTTOM/DUO_SUPPORT,0,4,13,0,0,748,28626,5931,7298,6925,11,8,82,DIAMOND,TOP/SOLO,3,6,3,2,1,550,109909,11230,9190,8110,15,9,81,NONE,BOTTOM/DUO_CARRY,3,11,4,2,2,292,100599,24739,286,10028,9950,12,10,141,NONE,JUNGLE/NONE,10,6,4,5,1,568,170175,21262,12945,12450,14
1673012619,1585,2,1,2,2,2,2,2,0,0,11,3,1,17,MASTER,TOP/DUO,5,5,5,2,439,125531,13145,10241,9775,15,2,267,CHALLENGER,BOTTOM/DUO_SUPPORT,1,5,10,0,502,13067,5833,5774,5250,13,3,164,DIAMOND,JUNGLE/NONE,10,8,6,4,2,496,116377,17416,10676,10083,13,4,517,MASTER,TOP/DUO,4,6,6,0,508,90381,13838,9919,8585,13,5,145,MASTER,BOTTOM/DUO_CARRY,1,7,9,0,1,89240,7198,8700,8395,13,6,91,NONE,TOP/SOLO,10,7,5,3,319,120041,19108,12560,11250,15,7,68,MASTER,MIDDLE/SOLO,10,4,10,4,2,907,119586,27585,13696,12135,16,8,18,DIAMOND,BOTTOM/DUO_CARRY,5,3,6,2,1,462,178740,13154,12351,11325,14,9,117,DIAMOND,BOTTOM/DUO_SUPPORT,3,4,13,0,1,459,17304,13031,842,8243,7375,13,10,64,MASTER,JUNGLE/NONE,3,4,6,2,2,986,159054,10112,10799,10275,14
1672992149,1555,1,1,0,1,1,1,2,7,1,2,0,1,412,DIAMOND,BOTTOM/DUO_SUPPORT,1,4,16,0,441,12717,6405,7567,5875,12,2,157,DIAMOND,BOTTOM/DUO_CARRY,8,1,7,8,278,164100,14565,12013,9575,14,3,4,DIAMOND,MIDDLE/SOLO,9,5,7,5,2,369,144055,20892,13639,12150,15,4,141,CHALLENGER,JUNGLE/NONE,4,3,10,3,534,137646,10454,10369,8425,14,5,17,MASTER,TOP/SOLO,11,4,5,3,2,112915,24447,12663,10400,15,6,517,DIAMOND,MIDDLE/SOLO,3,9,3,0,260,71613,7796,7366,7000,13,7,110,CHALLENGER,BOTTOM/DUO_CARRY,4,4,2,2,1,834,98919,14139,10387,9925,12,8,16,DIAMOND,BOTTOM/DUO_SUPPORT,1,6,5,0,1,653,9807,4245,6154,6000,10,9,120,MASTER,JUNGLE/NONE,4,8,7,0,1,434,109744,12045,1522,9941,9583,12,10,92,DIAMOND,TOP/SOLO,5,7,2,2,2,350,104979,8907,9989,9975,14
1672949103,1703,2,2,2,2,2,2,2,1,0,9,2,1,157,DIAMOND,MIDDLE/SOLO,2,10,0,0,367,91017,6605,7659,7750,12,2,143,DIAMOND,BOTTOM/DUO_SUPPORT,5,10,8,0,322,54480,18612,9666,9400,13,3,85,DIAMOND,TOP/SOLO,2,7,2,0,1,646,94663,12518,9497,9050,15,4,119,DIAMOND,BOTTOM/DUO_CARRY,1,9,10,0,498,110380,12306,9915,9625,13,5,11,MASTER,JUNGLE/NONE,11,9,2,3,3,169545,15833,13859,13075,15,6,555,MASTER,BOTTOM/DUO_SUPPORT,9,5,9,3,425,49940,8935,10638,9600,14,7,238,DIAMOND,MIDDLE/SOLO,14,5,6,7,2,622,153834,27778,15512,14050,16,8,79,DIAMOND,JUNGLE/NONE,12,5,13,4,2,508,160851,22964,13573,11550,15,9,17,MASTER,TOP/SOLO,6,2,10,3,1,765,100061,80393,1507,11621,10525,15,10,18,DIAMOND,BOTTOM/DUO_CARRY,4,4,8,2,2,533,161542,10933,13114,11950,15
1672924133,2206,2,2,2,1,1,1,2,5,1,8,1,1,99,DIAMOND,MIDDLE/SOLO,6,8,10,3,606,131221,18186,12666,12325,16,2,58,NONE,TOP/SOLO,4,12,7,2,512,176615,14096,13041,11800,17,3,81,MASTER,BOTTOM/DUO_CARRY,14,9,12,7,2,497,196061,38659,18080,17000,18,4,254,DIAMOND,JUNGLE/NONE,10,7,13,6,847,196740,29280,15789,14658,17,5,117,DIAMOND,BOTTOM/DUO_SUPPORT,4,11,25,2,1,28359,10571,12120,10425,16,6,145,CHALLENGER,BOTTOM/DUO_CARRY,5,10,15,2,554,203128,26000,14716,13450,17,7,267,MASTER,BOTTOM/DUO_SUPPORT,2,7,22,0,1,546,26152,11322,11010,10775,16,8,17,MASTER,JUNGLE/NONE,13,5,8,6,2,784,202044,46768,16719,14775,18,9,107,MASTER,JUNGLE/NONE,19,10,6,9,2,625,280666,9685,287,18923,20955,18,10,157,DIAMOND,MIDDLE/SOLO,8,6,7,3,2,1053,241835,22389,15475,14650,18
1675346942,1663,1,1,0,1,1,2,1,9,1,3,0,1,145,CHALLENGER,BOTTOM/DUO_CARRY,4,4,7,2,540,128073,11723,10874,10775,14,2,497,CHALLENGER,BOTTOM/DUO_SUPPORT,1,4,15,0,595,22226,5923,7631,6750,13,3,157,DIAMOND,MIDDLE/SOLO,15,5,8,8,3,484,203923,35989,16985,14175,17,4,8,DIAMOND,TOP/SOLO,6,4,3,3,661,144548,11823,12360,12175,16,5,113,CHALLENGER,JUNGLE/NONE,4,6,16,2,1,114136,10434,11045,9525,14,6,25,DIAMOND,TOP/SOLO,4,7,6,0,453,94126,15394,9853,9200,14,7,99,MASTER,BOTTOM/DUO_SUPPORT,2,5,7,0,1,607,26969,10783,8295,7400,12,8,15,MASTER,BOTTOM/DUO_CARRY,8,7,6,4,3,544,184462,20994,13540,13375,15,9,254,MASTER,JUNGLE/NONE,5,7,9,4,1,669,128313,4908,1206,10741,9208,14,10,555,DIAMOND,MIDDLE/SOLO,4,4,5,4,1,1177,83081,7630,9001,8875,14
1675328210,1494,2,1,0,2,2,2,1,3,0,9,1,1,238,NONE,MIDDLE/SOLO,4,9,1,0,482,113708,17129,9252,8875,14,2,5,MASTER,JUNGLE/NONE,7,6,5,2,457,135344,14267,11377,11308,13,3,81,DIAMOND,BOTTOM/DUO_CARRY,2,7,3,0,1,392,85897,8295,8201,12343,13,4,2,PLATINUM,JUNGLE/NONE,8,5,3,3,681,152440,22746,13168,12750,15,5,43,DIAMOND,BOTTOM/DUO_SUPPORT,1,11,11,0,1,26357,10179,6990,6620,11,6,114,MASTER,TOP/SOLO,3,6,6,2,608,120883,12469,10284,10125,15,7,13,MASTER,JUNGLE/NONE,6,9,15,3,1,362,146844,12652,10897,10250,14,8,15,DIAMOND,JUNGLE/NONE,8,3,16,8,2,559,161467,17991,12733,11325,15,9,55,DIAMOND,MIDDLE/SOLO,16,3,4,11,3,589,99248,85816,1130,13058,11985,15,10,350,DIAMOND,BOTTOM/SOLO,5,2,26,4,1,825,22600,10820,9796,9050,14
1671718434,912,1,1,0,0,0,0,0,1,0,0,0,1,39,DIAMOND,NONE/DUO,8,2,2,5,564,85087,10663,9328,7133,12,2,13,PLATINUM,NONE/DUO_SUPPORT,2,1,0,2,848,62269,7540,5496,5300,10,3,37,MASTER,NONE/DUO_SUPPORT,1,1,4,0,1,531,8984,3161,3792,3525,8,4,67,PLATINUM,NONE/DUO_SUPPORT,1,1,4,0,525,35048,4427,5443,5060,9,5,163,CHALLENGER,NONE/DUO_SUPPORT,4,1,4,4,1,76198,6573,6535,6375,10,6,266,DIAMOND,NONE/DUO_SUPPORT,1,3,0,0,471,55768,5049,5127,4100,10,7,238,NONE,NONE/DUO_SUPPORT,1,5,0,0,1,337,40721,2189,4782,4200,9,8,350,DIAMOND,NONE/DUO_SUPPORT,0,3,3,0,0,551,5416,3884,3424,2325,8,9,81,MASTER,NONE/DUO_SUPPORT,1,3,1,0,1,544,45550,4934,0,5376,5000,8,10,245,DIAMOND,NONE/DUO_SUPPORT,3,2,0,2,1,547,73374,6417,6294,6200,10
1671686117,1269,1,2,0,1,1,1,1,10,2,0,0,1,4,DIAMOND,MIDDLE/SOLO,4,7,6,2,312,84903,12705,9022,7860,12,2,40,DIAMOND,BOTTOM/DUO_SUPPORT,0,3,18,0,571,11098,5979,7632,6250,11,3,126,DIAMOND,TOP/SOLO,2,4,5,0,1,473,86201,9813,8569,8050,13,4,119,MASTER,BOTTOM/DUO_CARRY,11,5,5,3,592,151503,22385,14383,13525,14,5,107,PLATINUM,JUNGLE/NONE,8,0,5,8,2,143991,9872,11219,9975,14,6,7,NONE,MIDDLE/SOLO,8,4,3,3,434,62835,11781,8320,7475,13,7,12,CHALLENGER,BOTTOM/DUO_SUPPORT,1,6,8,0,1,401,28521,3666,5660,5125,11,8,145,PLATINUM,BOTTOM/DUO_CARRY,4,3,5,4,1,666,70628,9154,8113,7725,12,9,120,MASTER,JUNGLE/NONE,4,8,4,0,1,338,103735,13879,1652,8429,8358,12,10,517,DIAMOND,TOP/SOLO,2,4,3,0,1,359,52687,6032,6462,5325,12
1671673268,1448,2,2,0,2,2,1,1,3,0,9,2,1,75,DIAMOND,TOP/SOLO,4,6,3,2,630,74594,13238,7643,7400,12,2,82,DIAMOND,MIDDLE/SOLO,3,9,6,0,293,79674,17620,8908,7925,12,3,104,PLATINUM,JUNGLE/NONE,5,7,7,3,1,341,127152,15463,9110,8925,13,4,18,MASTER,BOTTOM/DUO_CARRY,8,5,2,4,562,116716,11816,13643,12450,13,5,57,DIAMOND,BOTTOM/DUO_SUPPORT,2,9,8,0,1,35090,8982,6670,6305,11,6,43,DIAMOND,BOTTOM/DUO_SUPPORT,2,6,14,0,234,17508,7560,7210,6625,12,7,145,MASTER,BOTTOM/DUO_CARRY,8,7,9,4,1,237,120942,16835,12499,10150,14,8,8,NONE,MIDDLE/SOLO,9,1,11,5,2,939,108841,19475,11595,11160,15,9,122,DIAMOND,TOP/SOLO,5,3,6,5,2,786,130274,12,1813,11567,10483,15,10,141,NONE,JUNGLE/NONE,12,5,9,8,2,524,167524,29119,14243,13400,15
1675736297,1625,1,2,2,0,1,2,2,5,0,3,0,1,104,DIAMOND,JUNGLE/NONE,6,5,17,5,817,159572,14621,12687,10700,16,2,25,DIAMOND,MIDDLE/DUO_SUPPORT,3,6,19,3,437,32813,10489,8939,8450,13,3,555,CHALLENGER,MIDDLE/DUO,10,4,10,4,2,553,107826,15637,12538,11725,15,4,82,DIAMOND,TOP/SOLO,6,3,5,6,953,107060,15643,10478,8885,16,5,81,NONE,MIDDLE/DUO,7,4,13,3,1,132750,23695,13045,12375,15,6,122,DIAMOND,TOP/SOLO,5,6,4,3,838,95048,13308,10414,9883,15,7,267,DIAMOND,BOTTOM/DUO_SUPPORT,2,7,9,0,1,550,16992,6629,7295,6975,12,8,13,CHALLENGER,MIDDLE/SOLO,1,9,7,0,1,331,145812,9871,9708,8410,14,9,15,CHALLENGER,BOTTOM/DUO_CARRY,8,6,6,5,2,665,198297,5956,168,12620,11680,14,10,11,DIAMOND,JUNGLE/NONE,6,4,3,3,2,526,166785,11913,11616,10350,14
1675261096,1440,1,2,0,1,1,1,1,11,2,3,0,1,163,NONE,MIDDLE/SOLO,12,3,6,6,710,102491,20149,11679,10150,13,2,37,MASTER,BOTTOM/DUO_SUPPORT,2,4,17,2,345,23639,9185,7927,6350,12,3,266,DIAMOND,TOP/SOLO,7,5,7,7,1,635,134358,18252,11580,9500,15,4,421,CHALLENGER,JUNGLE/NONE,9,2,8,4,536,145830,11352,12000,10675,15,5,15,MASTER,BOTTOM/DUO_CARRY,3,2,15,3,1,126228,13074,10516,8875,14,6,236,MASTER,MIDDLE/SOLO,2,6,3,0,341,105056,13318,8898,8600,13,7,28,CHALLENGER,JUNGLE/NONE,6,4,4,3,1,751,91586,14898,8808,7475,12,8,119,NONE,BOTTOM/DUO_CARRY,4,6,4,0,1,369,108628,12319,10161,10050,12,9,432,CHALLENGER,BOTTOM/DUO_SUPPORT,1,7,7,0,1,320,21591,16712,1368,6289,5625,11,10,122,DIAMOND,TOP/SOLO,3,10,1,0,1,215,84563,9124,8280,8183,12
1675196867,1930,2,1,0,1,2,1,1,7,1,8,1,1,517,CHALLENGER,TOP/SOLO,3,10,14,2,360,146214,18368,12718,11450,16,2,157,MASTER,MIDDLE/DUO,4,8,5,0,528,154596,9266,11796,11800,14,3,350,DIAMOND,MIDDLE/DUO_SUPPORT,0,6,18,0,0,546,21478,10109,8869,8000,14,4,555,MASTER,MIDDLE/DUO,18,5,8,7,537,162205,27886,17008,16650,16,5,203,NONE,JUNGLE/NONE,10,11,11,4,3,225445,30509,15637,15650,17,6,43,MASTER,MIDDLE/DUO_CARRY,6,12,18,2,240,105779,17189,11955,10550,16,7,498,CHALLENGER,BOTTOM/SOLO,15,5,8,6,2,576,222980,31237,18554,16350,16,8,497,NONE,MIDDLE/DUO_SUPPORT,1,5,24,0,1,790,22666,10860,10373,9300,15,9,120,CHALLENGER,JUNGLE/NONE,14,7,12,6,2,379,181850,16821,5625,14953,13483,16,10,266,MASTER,TOP/SOLO,4,6,11,2,1,692,150680,13309,12618,10775,17
1675179427,2063,1,2,2,1,1,2,0,8,1,5,0,1,350,DIAMOND,MIDDLE/DUO_SUPPORT,2,8,20,0,395,24488,16874,10147,7800,15,2,223,DIAMOND,TOP/SOLO,4,2,9,3,1429,116511,14524,12195,11025,17,3,26,DIAMOND,MIDDLE/DUO_CARRY,7,2,13,5,1,1678,242349,19802,14577,13605,18,4,163,NONE,JUNGLE/NONE,15,8,6,5,674,151759,19268,15642,14375,16,5,67,NONE,MIDDLE/DUO_SUPPORT,7,8,6,4,3,127786,15094,12422,10600,16,6,238,MASTER,MIDDLE/DUO,3,6,4,2,1052,166794,13627,12951,11950,16,7,43,MASTER,BOTTOM/DUO_SUPPORT,6,9,12,4,1,473,43343,22025,10788,10600,15,8,28,CHALLENGER,JUNGLE/NONE,6,5,6,3,1,823,191492,21993,12829,11250,16,9,51,NONE,BOTTOM/DUO_CARRY,8,9,11,2,1,435,240388,10118,678,15678,14375,15,10,518,CHALLENGER,MIDDLE/DUO,5,6,6,3,1,723,187189,19449,13241,13125,16
1675183029,1477,2,1,2,2,2,2,2,2,0,9,2,1,145,CHALLENGER,BOTTOM/DUO_CARRY,6,6,2,2,457,88217,10620,10638,10460,12,2,111,NONE,BOTTOM/DUO_SUPPORT,0,6,7,0,465,28567,5344,5326,4825,11,3,64,CHALLENGER,JUNGLE/NONE,1,5,7,0,1,451,112684,6176,8154,7350,13,4,39,CHALLENGER,TOP/SOLO,2,9,2,0,421,103524,9190,8389,7508,13,5,13,DIAMOND,MIDDLE/SOLO,6,3,1,4,1,139396,14983,10240,9550,14,6,518,NONE,TOP/SOLO,11,3,12,4,573,133180,21598,12350,11100,15,7,119,NONE,MIDDLE/DUO,8,5,7,3,2,605,147866,17914,12648,12405,13,8,61,DIAMOND,MIDDLE/DUO,6,4,11,2,2,439,107669,16730,10611,10000,14,9,79,CHALLENGER,JUNGLE/NONE,1,2,12,0,1,752,129726,92175,314,9049,7550,14,10,40,DIAMOND,BOTTOM/SOLO,3,1,17,2,1,940,22446,5269,9089,7450,13
1675502544,1804,2,1,0,1,2,1,2,7,1,6,1,1,131,DIAMOND,MIDDLE/SOLO,10,7,4,4,558,177528,18194,14484,14065,15,2,120,NONE,JUNGLE/NONE,12,9,8,8,747,139167,15416,13227,12503,15,3,107,DIAMOND,TOP/SOLO,11,6,7,4,1,441,170307,25724,13333,13433,16,4,98,CHALLENGER,BOTTOM/DUO_SUPPORT,1,4,22,0,693,43210,5170,9530,8650,14,5,236,CHALLENGER,BOTTOM/DUO_CARRY,6,7,8,2,1,155769,20612,12360,11775,14,6,59,DIAMOND,JUNGLE/NONE,7,10,13,2,323,130990,13505,11809,10050,16,7,4,MASTER,MIDDLE/SOLO,6,8,18,2,1,564,159869,25730,15187,12775,16,8,555,DIAMOND,BOTTOM/DUO_SUPPORT,10,5,6,9,2,1001,51782,9275,11480,10550,14,9,142,NONE,TOP/SOLO,5,10,10,3,2,430,122415,94108,2605,11409,13010,15,10,498,PLATINUM,BOTTOM/DUO_CARRY,5,7,9,4,1,353,165026,22709,14314,13100,15
1675409541,1690,1,1,0,1,1,2,1,10,2,2,0,1,555,CHALLENGER,MIDDLE/DUO_SUPPORT,4,3,25,2,746,50573,13307,10579,9200,15,2,145,PLATINUM,BOTTOM/SOLO,25,1,7,23,1096,195828,40385,20370,17325,16,3,120,DIAMOND,JUNGLE/NONE,2,8,16,0,1,298,171156,17466,11735,11633,16,4,20,MASTER,TOP/SOLO,5,8,8,2,535,95900,14270,10017,9450,15,5,518,MASTER,MIDDLE/DUO_CARRY,4,9,10,2,1,86197,20254,10133,8850,15,6,64,MASTER,JUNGLE/NONE,8,8,6,3,629,151773,13534,11672,11625,15,7,82,DIAMOND,TOP/SOLO,6,9,5,2,1,342,133365,28702,11241,10675,16,8,412,PLATINUM,BOTTOM/DUO_SUPPORT,4,8,5,0,1,529,17846,5624,7329,7000,12,9,266,DIAMOND,MIDDLE/SOLO,10,7,5,5,1,759,134763,0,1800,11531,10975,15,10,81,CHALLENGER,BOTTOM/DUO_CARRY,1,8,6,0,1,302,130201,22753,9633,8908,14
1675081793,2308,2,2,2,2,2,2,2,2,0,11,4,1,126,NONE,TOP/SOLO,10,8,9,5,727,255849,46476,17106,17100,18,2,81,DIAMOND,BOTTOM/DUO_CARRY,1,10,11,0,541,149887,30063,11087,10235,16,3,101,DIAMOND,MIDDLE/SOLO,7,6,11,4,1,453,180218,22908,14539,13400,17,4,37,NONE,BOTTOM/DUO_SUPPORT,3,13,16,2,522,67372,13293,9983,9200,16,5,79,DIAMOND,JUNGLE/NONE,8,5,13,3,2,243638,27480,15243,14285,18,6,67,DIAMOND,BOTTOM/DUO_CARRY,7,4,13,2,1316,219253,18286,17785,17450,18,7,75,DIAMOND,TOP/SOLO,2,9,10,0,1,412,170232,16714,12963,12758,17,8,64,DIAMOND,JUNGLE/NONE,6,6,13,2,1,728,224577,19207,16101,14225,18,9,7,PLATINUM,MIDDLE/SOLO,10,4,3,4,1,758,168708,142206,1310,15280,16880,18,10,555,CHALLENGER,BOTTOM/DUO_SUPPORT,17,6,7,9,2,997,83225,21808,14840,13650,17
1672956263,1832,1,1,0,1,2,2,1,11,3,1,0,1,122,DIAMOND,TOP/SOLO,10,8,3,3,382,132756,19911,12911,12283,16,2,2,CHALLENGER,JUNGLE/NONE,15,2,13,14,1372,249889,32332,17773,16333,17,3,555,MASTER,MIDDLE/DUO_SUPPORT,9,13,14,2,2,249,31004,11110,9763,9000,14,4,61,DIAMOND,MIDDLE/DUO,5,1,20,5,511,132338,21911,12187,10800,17,5,21,MASTER,MIDDLE/DUO,10,5,9,5,2,148812,25658,14308,13412,16,6,19,DIAMOND,JUNGLE/NONE,8,12,0,2,218,100397,11362,10284,10000,14,7,517,DIAMOND,MIDDLE/SOLO,3,12,5,2,2,512,92275,10423,9376,9200,14,8,81,MASTER,BOTTOM/DUO_CARRY,9,7,6,3,1,433,182063,30544,14391,14660,16,9,68,NONE,TOP/SOLO,3,11,5,2,1,316,151954,118457,174,10150,9320,15,10,161,CHALLENGER,BOTTOM/DUO_SUPPORT,6,7,10,3,1,466,86200,29196,12158,11050,14
1672920642,1506,2,2,0,2,2,1,1,3,0,7,1,1,145,NONE,BOTTOM/DUO_CARRY,10,6,5,7,827,121816,21792,11589,10425,13,2,266,CHALLENGER,TOP/SOLO,1,8,4,0,491,98893,10221,8931,8350,13,3,60,DIAMOND,JUNGLE/NONE,7,6,2,5,1,752,103978,11945,9300,8900,12,4,99,MASTER,BOTTOM/DUO_SUPPORT,5,7,8,2,604,31018,14589,8754,7625,11,5,8,DIAMOND,MIDDLE/SOLO,4,8,5,2,1,86030,16297,8336,8390,13,6,518,MASTER,TOP/SOLO,4,4,11,2,390,136387,15875,11034,10750,15,7,141,DIAMOND,JUNGLE/NONE,17,6,6,5,2,609,135937,26372,13659,12450,15,8,157,CHALLENGER,MIDDLE/SOLO,9,5,9,5,2,354,157560,19731,12565,10500,15,9,44,NONE,BOTTOM/DUO,0,6,17,0,0,233,30280,10170,93,7223,5850,13,10,37,DIAMOND,BOTTOM/DUO,5,6,16,3,2,326,62916,19591,11300,8625,14
1675409700,1848,1,1,2,1,1,1,1,7,1,4,0,1,498,NONE,BOTTOM/DUO_CARRY,5,6,10,2,678,162874,20218,12540,11275,16,2,497,MASTER,BOTTOM/DUO_SUPPORT,1,8,24,0,323,12151,5924,8676,7630,14,3,157,DIAMOND,MIDDLE/SOLO,16,5,11,8,2,767,163991,33087,15829,14525,16,4,79,DIAMOND,TOP/SOLO,8,7,10,2,418,119933,19435,12758,11915,16,5,32,DIAMOND,JUNGLE/NONE,14,9,11,4,2,170499,25948,15337,14750,16,6,104,DIAMOND,TOP/SOLO,7,14,11,3,467,118904,18455,11354,11275,15,7,141,MASTER,JUNGLE/NONE,13,9,8,4,3,415,162858,18249,14312,14150,15,8,81,CHALLENGER,BOTTOM/DUO_CARRY,13,8,10,4,2,545,163771,30260,16616,15350,15,9,518,DIAMOND,MIDDLE/SOLO,1,8,8,0,1,570,128898,111557,120,9445,8500,16,10,350,DIAMOND,BOTTOM/DUO_SUPPORT,1,5,28,0,1,1054,35133,18653,10983,10500,15
